	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187170	11.515579933293857	4.5033900383909815	22.406168933506187	35.202591226388094	26.37226986842088	1516502.0
SRZ187171	12.607509588736256	6.183727732326223	27.82300196826477	37.621609731080554	15.764150979592202	1563814.0
SRZ187172	11.761310798419219	6.563071084588936	20.140633531817315	49.73385593720453	11.801128647970003	3084044.0
SRZ187173	12.804836960119172	2.024364892562023	21.098727966314453	49.386464836447274	14.685605344557079	3353842.0
SRZ187174	23.053290077783394	9.262547674671683	17.09693359500886	32.622226041696834	17.965002610839232	2141074.0
SRZ187175	14.650461929576426	1.0495807657058143	26.37845265065385	56.08268699351505	1.8388176605488638	1438098.0
SRZ187176	5.2430643043171825	1.7512682398375352	12.903128421693085	25.327524607162058	54.77501442699014	3444932.0
SRZ187177	19.033579199538888	5.696463309197017	19.97966875607911	36.98113674844195	18.30915198674304	1776576.0
SRZ187178	19.69632000848233	1.5707908372093748	21.37703813775371	52.06359254864478	5.292258467909806	1282666.0
SRZ187179	4.853746756160856	1.8347202981405242	22.646265438723148	45.16174074652202	25.503526760453454	3280064.0
SRZ187180	16.462716096159106	7.7430919823923965	21.22223790996388	35.68953284089711	18.88242117058751	1119062.0
SRZ187181	12.04653763468503	2.7451163119519006	21.923332765618323	49.39040261705909	13.89461067068566	1244756.0
SRZ187182	10.485950684645212	1.8885683469615486	15.189532336377445	42.966683958514494	29.4692646735013	2679490.0
SRZ187183	16.231310231480986	5.460774164630046	23.86004418309303	36.28104289175142	18.166828529044516	1874020.0
SRZ187184	10.496612363649305	0.8799402103315124	20.937171913091447	66.9742713134153	0.7120041995124294	3596608.0
SRZ187185	9.637219904520236	6.668261580147091	21.364134875919316	42.380972861382304	19.94941077803105	1488064.0
SRZ187186	11.72285609182529	6.84757889281241	23.136679032957083	39.606135387795646	18.686750594609567	1342898.0
SRZ187187	8.878753462925268	2.774078691069037	22.136810202689897	58.33970378372525	7.870653859590546	1551434.0
SRZ187188	17.682185375009606	6.467049881273589	16.371138357732587	38.212267451973446	21.26735893401077	2472070.0
SRZ187189	19.805581315811974	7.351703136612668	18.768210308925763	38.63972691935834	15.434778319291253	1216344.0
SRZ187190	12.46759812045303	2.2832286496599323	22.636632552374447	57.24802680353277	5.364513873979823	1891094.0
SRZ187191	5.320920166277149	1.7188697831958293	18.47568142079698	37.37663033664761	37.10789829308243	3112394.0
SRZ187192	26.331757654401088	7.122686687057806	11.442518614638367	25.52661661568882	29.576420428213922	323670.0
SRZ187193	9.600515777606377	0.8159523837674717	22.19241648346222	66.68776328756758	0.7033520675963554	2875658.0
SRZ187194	12.647985089798418	2.9576931551608068	22.19852431855339	50.21054207737284	11.985255359114543	1642902.0
SRZ187195	12.45090547960822	4.965040148075421	21.395588913221726	50.41753400180873	10.770931457285897	6017474.0
SRZ187196	8.280186566780392	1.0156018859967824	27.234962454917767	62.44330120830366	1.0259478840013965	3305626.0
SRZ187197	5.91163048606102	1.6804580689545647	25.666955150640014	59.102358873617995	7.638597420726406	2997278.0
SRZ187198	10.082624559510846	5.490019738329167	22.40984219414588	44.652726821620305	17.3647866863938	4167526.0
SRZ187199	12.142370031532522	1.0601111702337065	24.000528293548342	60.55815610312391	2.238834401561514	6299528.0
SRZ187200	12.495256286118497	2.3447201069288917	22.152097419140606	42.41891737287544	20.58900881493656	5733904.0
SRZ187201	10.310497465981424	6.508899359189114	23.336350870690207	48.16780834123358	11.676443962905674	2805820.0
SRZ187202	15.827659100741016	2.456026284755468	18.54646521341972	51.12570340589409	12.044145995189707	4724868.0
SRZ187203	14.760891355796797	2.5166741441106373	17.88161232594095	51.92088308335321	12.919939090798408	4796648.0
SRZ187204	11.732110960376806	6.52235797578542	20.34141493979723	50.15500375908881	11.249112364951737	1918018.0
SRZ187206	9.67772442376484	1.4613640501133673	39.07996245516726	48.13871728126234	1.6422317896921939	845922.0
SRZ187207	4.964177455149319	1.6640363221576762	23.376334632733695	60.32667148981288	9.668780100146424	3931044.0
SRZ187208	4.10734757006154	1.1807188554349222	22.062244536146164	61.73272743488731	10.916961603470067	4597030.0
SRZ187209	8.496333878228183	2.6199978175954777	18.623803253054042	61.66023775496259	8.59962729615971	3775652.0
SRZ187210	11.126367326346687	1.9145435365881625	24.138326415483753	52.684273740454515	10.136488981126883	2790848.0
SRZ187211	9.40882434617835	2.1529967165983304	21.22449646340069	58.882336605844785	8.331345867977848	612170.0
SRZ187212	39.126105915862176	2.274426772196036	15.934780721285398	37.27983207163002	5.384854519026374	2856456.0
SRZ187213	14.974710840497284	3.6462036092142784	20.153676241044515	47.6216647297549	13.603744579489023	3049528.0
SRZ187214	21.52591102016157	2.5792892849712676	17.038248565722864	46.24766536942113	12.60888575972317	3403108.0
SRZ187215	15.168133705646431	2.6229675752360007	20.66558461469274	52.68433382257346	8.858980281851371	4891940.0
SRZ187216	13.289700022275573	2.832555750810583	20.066656560156424	55.48566938098656	8.325418285770859	2585792.0
SRZ187217	18.051327226220447	3.584096722444246	21.735152805783304	46.86181411155246	9.767609133999539	2474710.0
SRZ187218	9.161142824785976	1.518894311475081	19.32813803175457	62.94625741280116	7.0455674191832145	3390756.0
SRZ187219	10.367735496252177	1.9813946318661781	15.482041991938926	62.61827517887411	9.550552701068614	3087926.0
SRZ187220	17.366207299115775	4.672865766508046	14.742599634395635	46.91842602757166	16.29990127240888	832594.0
SRZ187221	17.13456759295592	4.9156351442942245	18.731197755026813	48.300812138075365	10.917787369647677	672792.0
SRZ187222	17.66473630835614	6.863931274545505	19.930460114411908	44.33794191696718	11.202930385719265	1021572.0
SRZ187223	18.650375875667955	9.753987810360625	17.126386414982672	39.885501613334625	14.583748285654126	351446.0
SRZ187224	11.909684345775252	4.019514424548681	18.53385274068581	57.34485687553626	8.192091613454002	1855448.0
SRZ187225	9.258790464792359	4.158214900889469	19.957944947091857	58.21630128825917	8.408748398967152	1856614.0
SRZ187226	10.755701862424154	3.291904543472376	19.998537705015064	57.26129557594838	8.692560313140026	2297758.0
SRZ187227	11.560268459491692	4.576897743396598	25.153859322815865	43.275020093838954	15.433954380456893	1378532.0
SRZ187228	9.966823495551186	4.690735081917055	8.350262987648591	66.8056043530063	10.186574081876865	1542658.0
SRZ187229	6.132061012831011	1.24075020534247	9.859003383693587	79.02635452526009	3.7418308728728364	3197098.0
SRZ187230	10.292033041334701	1.26615781965179	21.490493699972955	60.89230597712872	6.05900946191183	4843630.0
SRZ187231	15.841509247082257	6.69773789020156	14.356225891830322	49.92722840650845	13.177298564377411	1453864.0
SRZ187232	14.568504259534677	3.605985768653042	17.116979892075435	52.99884590656236	11.709684173174487	3505782.0
SRZ187233	16.41467102699583	4.8292994968953264	18.02598908676461	51.90928422953702	8.820756159807216	1503862.0
SRZ187234	9.226261820707624	3.128372855550865	14.312074866722874	70.08605276359286	3.2472376934257747	3420692.0
SRZ187235	8.1382074211672	3.390394918678735	14.88048485094178	69.91601833827649	3.6748944709358007	2762746.0
SRZ187236	19.19390435316083	4.282781497406588	9.347437528384116	16.64829721855571	50.527579402492755	753062.0
SRZ187237	14.533761452340373	7.068200864398641	21.815707950019302	29.438046722723893	27.144283010517793	424804.0
SRZ187238	7.232917800503525	6.28795950081772	24.821357075481302	46.31347507142324	15.344290551774215	589444.0
SRZ187239	19.218013129742378	2.666135081000631	19.151061927082754	37.29102567971752	21.67376418245672	2518252.0
SRZ187240	15.164017619430808	2.2723294746325045	23.173902126824338	34.481642139003824	24.90810864010853	3576506.0
SRZ187241	13.930175652702749	6.470803120809958	13.8128289534103	32.16013844869704	33.62605382437995	980002.0
SRZ187242	17.164957769557937	3.494343169030206	11.505717074111113	33.16119859753967	34.67378338976108	829970.0
SRZ187243	5.856367340211451	2.1810238740649104	16.96148501673927	58.9779369946704	16.023186774313963	3070026.0
SRZ187244	12.714462505340816	1.8065435711322986	13.48354007186909	34.00129711621447	37.99415673544333	3524742.0
SRZ187245	10.923455919949038	1.9404913991049901	15.544522061680542	29.556657805003482	42.034872814261945	4040626.0
SRZ187246	4.423921889486523	2.8637216888064767	9.060426265335627	53.20605984013143	30.44587031623994	7343032.0
SRZ187247	11.418885020599905	4.7032650723910585	14.839280194191485	34.28402025023944	34.754549462578105	789324.0
SRZ187248	7.418301470602376	4.960758936212358	10.794417595689156	26.721135558115428	50.10538643938068	2079964.0
SRZ187249	5.097649064836785	4.316494374456809	11.873456722989875	28.850993324248233	49.861406513468296	2114818.0
SRZ187250	7.828284365961333	2.5410260313594155	13.959506774242655	24.541736438828842	51.12944638960775	985350.0
SRZ187251	17.450641727448126	2.4776465476633462	19.765517285881135	39.786671599446784	20.51952283956061	3719336.0
SRZ187252	17.722193889378275	1.2626145548395074	19.443414159209976	41.15203919205032	20.419738204521924	517656.0
SRZ187253	19.16038178292117	6.438340537183273	11.825890763439089	20.07985499347217	42.4955319229843	788930.0
SRZ187254	23.87122587793543	6.894453612006165	13.039350542043595	27.074953300677347	29.120016667337463	844766.0
SRZ187255	15.77033555771578	6.442425527042205	22.106171016759614	34.08104743318935	21.600020465293056	1641804.0
SRZ187256	17.53143174856635	6.710468547910002	19.832895145008976	33.08245568534519	22.842748873169484	1179858.0
SRZ187257	16.532864312672334	6.847800439763864	23.624256088928504	32.23874914651842	20.756330012116873	1754578.0
SRZ187258	11.873615209467117	2.91099561972248	22.978690817753908	51.836142905277775	10.40055544777872	1958780.0
SRZ187259	11.254409624672201	2.5548701335138957	27.540748111764113	48.199863081855355	10.450109048194438	1069252.0
SRZ187260	11.823774762137296	8.659710925666156	21.231987284959363	43.67210560202047	14.612421425216713	2572072.0
SRZ187261	6.807555830509887	1.457443159780877	11.396764442848854	30.57816271384199	49.76007385301839	3119710.0
SRZ187262	12.497608801754916	5.154082557572009	18.262050298296394	43.97650457769204	20.10975376468464	2237372.0
SRZ187263	9.534454180381768	4.416442550413259	22.885372861593243	38.824752190116875	24.33897821749486	2132078.0
SRZ187264	10.645979475036384	2.601887772531365	20.685943722477784	43.028017090097386	23.038171939857083	1709528.0
SRZ187265	12.020525197620943	3.0108355601076964	35.45464225412101	42.02240126558531	7.491595722565041	394442.0
SRZ187266	7.699547295687395	3.403621634500834	39.2899690254944	36.56182987848463	13.045032165832737	167880.0
SRZ187267	11.80861893450967	10.353278286769973	6.609357915771217	17.377370584021417	53.85137427892772	53046.0
SRZ187268	17.414044666180313	6.625208857929541	13.678135222271903	19.89445320405714	42.388158049561106	339944.0
SRZ187269	17.559115268554102	3.6378926993362857	16.871790819218546	33.56045772198531	28.370743490905756	2049978.0
SRZ187270	21.88179761430515	2.6571860225641335	15.815488225611269	22.505956720759453	37.13957141675999	1330430.0
SRZ187271	15.98176975708316	2.586100013776002	23.484524957523995	32.62157321945171	25.32603205216513	1742160.0
SRZ187272	17.410371436145322	1.799177124504455	23.74678550941312	28.920399964882463	28.123265965054642	2346406.0
SRZ187273	8.64640297471151	4.4144397454509985	17.53237810511336	36.89066902317681	32.51611015154732	1394152.0
SRZ187274	6.970272011852634	2.687138167408302	7.860234312765429	14.940356289354447	67.54199921861918	788348.0
SRZ187275	3.381744688851288	1.784623183734859	9.024000886310532	48.35008594526361	37.45954529583971	2382912.0
SRZ187276	17.635109094299747	4.568989453181658	15.268477652763101	32.282712749425	30.244711050330494	2413050.0
SRZ187277	11.523365223500605	2.5854096930070205	16.599640364110268	46.906510758047176	22.38507396133493	2610418.0
SRZ187278	10.963609119861989	2.5790224186509585	17.42593687950217	44.60532668595838	24.4261048960265	3202066.0
SRZ187279	12.878126140242525	1.310558231149175	19.296812928356044	44.0534427229031	22.461059977349155	2532356.0
SRZ187280	10.05247696977991	0.8788622903438761	19.02348251872241	57.950084477851135	12.095093743302666	2323686.0
SRZ187281	4.7353355926498475	1.4286082673612006	28.95259371254925	53.33013934563064	11.553323081809063	1473602.0
SRZ187282	4.754587206851412	1.166870049477491	20.522109560471257	68.0409132257993	5.515519957400546	4507100.0
SRZ187283	14.96260970232471	3.5610161989155324	21.066357670012003	48.376277909718496	12.033738519029257	1879632.0
SRZ187284	13.084963129208079	2.0987923479747783	24.491867051405364	46.80611307042856	13.51826440098322	2339250.0
SRZ187285	10.654906091282655	1.685141458982294	22.421355651126927	38.54281051810231	26.695786280505818	1963396.0
SRZ187286	31.763664962642547	6.216025537230228	8.060188290809835	39.01193587934584	14.948185329971547	345848.0
SRZ187287	15.135677924373951	7.648869641410166	14.769295188173398	31.541094960977333	30.905062285065153	1031708.0
SRZ187288	23.595746998450814	5.760130228505035	12.670652594887684	25.567329105344694	32.40614107281177	660992.0
SRZ187289	22.14954127964209	7.828781307253543	17.263559628456406	27.855043328875595	24.90307445577237	1156042.0
SRZ187290	16.211216440299438	12.825772316422087	21.92007974772115	37.846619827660575	11.19631166789675	208658.0
SRZ187291	15.514731036303948	1.7614226298005653	22.542956770155023	52.274023082324554	7.906866481415908	3332420.0
SRZ187292	11.725041685258683	2.2166694065428243	21.193583992860667	57.81066672929241	7.054038186045419	2129050.0
SRZ187293	3.7186697007970038	1.117383824746309	10.272173468054527	32.52131331388006	52.370459692522104	1469504.0
SRZ187294	4.425551520660719	1.8501800137286735	14.457289349693596	37.59539638042435	41.67158273549267	2569804.0
SRZ187295	11.059798413450295	4.212691198426642	16.94562199823717	33.45725129963964	34.324637090246256	1667770.0
SRZ187296	13.580048659789432	3.8519873349938982	17.726816786623694	41.58552273850352	23.255624480089455	3387602.0
SRZ187297	10.739070338712969	3.108986869008784	17.986091963489613	40.51297522407193	27.6528756047167	2234104.0
SRZ187298	11.028085282159617	2.9652800177469305	20.518485748271523	46.85419086364569	18.633958088176236	3137444.0
SRZ187299	11.663761685945175	10.86864205355728	13.63428933607986	25.29741720804944	38.535889716368246	631100.0
SRZ187300	9.885116880065782	3.562316457183132	12.229766239868436	27.06096558205098	47.26183484083167	851300.0
SRZ187301	6.828899215733784	2.745046047924586	8.595384007003764	13.034911390032436	68.79575933930543	874958.0
SRZ187302	11.816529156761293	4.74127455865362	20.947304538845135	45.274949664178955	17.219942081561	1473106.0
SRZ187303	4.601863802876322	3.5294043934286536	23.618125086151803	59.78392083641391	8.46668588112931	957612.0
SRZ187304	4.70159436345453	2.223410705557498	25.21488203160125	60.261786310043306	7.598326589343419	2041818.0
SRZ187305	3.4738190094916233	1.377814179320117	41.087874601714475	47.321911667075	6.738580542398783	3093886.0
SRZ187306	11.753167584744244	2.3726160283544946	21.20791294895277	59.21602253981451	5.450280898133979	5296938.0
SRZ187307	8.280414215132316	2.0800676587026734	15.379474429919533	37.56491857382065	36.69512512242483	2468862.0
SRZ187308	12.240280899294035	2.792638535438261	20.03687174925228	37.89142161903653	27.038787196978895	1614244.0
SRZ187309	6.925311229369087	2.7401158909561945	13.558907050765596	40.75770670673394	36.017959122175185	1911452.0
SRZ187310	9.241691886828118	2.400260060196042	18.652360586340194	43.40834643673911	26.297341029896536	1925708.0
SRZ187311	15.18508409404417	4.532742961069801	15.17736440691206	39.9834761934958	25.121332344478173	2176254.0
SRZ187312	10.617268952273337	2.898406476552357	18.405071406302373	50.333868557368746	17.745384607503187	2732812.0
SRZ187313	10.322435168817133	2.1773758285710154	17.93532889412764	54.35452156700586	15.210338541478349	3042286.0
SRZ187314	12.708995267919379	3.166647944658239	14.471938933024061	41.26424887426175	28.38816898013657	2688458.0
SRZ187315	31.565780733762928	6.0078672912191715	14.179239667710464	28.02593100592635	20.22118130138109	463692.0
SRZ187316	23.6982598538397	4.092787827962142	19.026671259135018	31.305409129028394	21.876871930034742	534208.0
SRZ187317	17.097337329226225	3.2408290087524354	18.450643175900716	49.75556932536538	11.455621160755248	2685424.0
SRZ187318	16.704646157741486	3.912610999584034	20.880581628777602	38.38098855189626	20.121172662000614	1105860.0
SRZ187319	6.008445336176429	2.8487478907646975	18.927459095526324	61.91237334094477	10.302974336587782	1191190.0
SRZ187320	4.906231804319962	1.8440961563708556	20.43508282448065	63.5865921451786	9.227997069649932	1995666.0
SRZ187321	26.028446056651635	3.000699706934342	17.29094625584357	34.61202481859048	19.06788316197998	2761156.0
SRZ187322	18.659112605256464	2.2781999404036215	17.12018784529527	41.43014191873886	20.512357690305784	2570626.0
SRZ187323	21.802593072390238	2.1856720661944333	18.027825189536777	39.174301663882105	18.80960800799645	2216984.0
SRZ187324	19.509039040772734	2.058444699703974	26.74325779730491	39.6859776915558	12.003280770662585	2009284.0
SRZ187325	14.296968982191297	7.470220544875575	14.48000943507489	22.881943625427528	40.87085741243071	423950.0
SRZ187326	21.409901794097497	5.812419113355495	13.401426142563503	26.32298830157079	33.05326464841272	788140.0
SRZ187327	15.542711965625966	6.629350527098906	14.967533946384197	30.167112874574247	32.693290686316686	790364.0
SRZ187328	17.160357234159363	5.922400895180859	17.10440843045794	31.495614200518837	28.317219239683	954444.0
SRZ187329	13.772641429658652	3.271077035826028	19.89908955097669	45.182512613806125	17.8746793697325	1773850.0
SRZ187330	16.0644361708329	3.3557548769391805	20.474654109250533	42.165723424261394	17.93943141871599	1578244.0
SRZ187331	19.064474727574453	3.562115127019032	19.97865206723431	39.377359746534175	18.017398331638034	1712578.0
SRZ187332	10.948190638270658	2.9101852041011194	17.505256080132238	43.88744749471283	24.74892058278315	2251678.0
SRZ187333	17.904231289301475	9.052270235295484	21.978992719904223	35.5221405573787	15.542365198120116	516202.0
